Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Interacts with	DOI ID	Virus hosts	Annotation	Keywords	Keyword ID
Q5WC42	reviewed	YKUD_SHOC1	Putative L,D-transpeptidase YkuD (EC 2.-.-.-) (Spore protein YkuD homolog)	ABC3535	Shouchella clausii (strain KSM-K16) (Alkalihalobacillus clausii)	165				3.0	Cell shape;Cell wall biogenesis/degradation;Glycosyltransferase;Hydrolase;Peptidoglycan synthesis;Reference proteome;Sporulation;Transferase	KW-0133; KW-0961; KW-0328; KW-0378; KW-0573; KW-1185; KW-0749; KW-0808
Q65K99	reviewed	YKUD_BACLD	Putative L,D-transpeptidase YkuD (EC 2.-.-.-) (Spore protein YkuD homolog)	BLi01617 BL03652	Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46)	165		10.1159/000079829; 10.1186/gb-2004-5-10-r77		3.0	Cell shape;Cell wall biogenesis/degradation;Glycosyltransferase;Hydrolase;Peptidoglycan synthesis;Reference proteome;Sporulation;Transferase	KW-0133; KW-0961; KW-0328; KW-0378; KW-0573; KW-1185; KW-0749; KW-0808
O34816	reviewed	YKUD_BACSU	Putative L,D-transpeptidase YkuD (EC 2.-.-.-) (Spore protein YkuD)	ykuD BSU14040	Bacillus subtilis (strain 168)	164		10.1038/36786; 10.1093/oxfordjournals.jbchem.a022798; 10.1002/prot.20702		4.0	3D-structure;Cell shape;Cell wall biogenesis/degradation;Glycosyltransferase;Hydrolase;Peptidoglycan synthesis;Reference proteome;Sporulation;Transferase	KW-0002; KW-0133; KW-0961; KW-0328; KW-0378; KW-0573; KW-1185; KW-0749; KW-0808
P71021	reviewed	DIV4A_BACSU	Septum site-determining protein DivIVA (Cell division initiation protein DivIVA) (Minicell-associated protein DivIVA)	divIVA ylmJ BSU15420	Bacillus subtilis (strain 168)	164	O32049; P71021	10.1128/jb.179.5.1671-1683.1997; 10.1046/j.1365-2958.1997.3811764.x; 10.1038/36786; 10.1111/j.1365-2958.2004.04363.x; 10.1099/00221287-148-3-807; 10.1111/j.1365-2958.2004.04074.x; 10.1128/jb.01750-05; 10.1111/j.1365-2958.2008.06469.x; 10.1111/j.1365-2958.2008.06501.x		5.0	3D-structure;Cell cycle;Cell division;Coiled coil;Cytoplasm;Reference proteome;Septation;Sporulation	KW-0002; KW-0131; KW-0132; KW-0175; KW-0963; KW-1185; KW-0717; KW-0749
Q08311	reviewed	COTY_BACSU	Spore coat protein Y	cotY BSU11750	Bacillus subtilis (strain 168)	162	Q08312	10.1128/jb.175.12.3757-3766.1993; 10.1038/36786		2.0	Disulfide bond;Reference proteome;Sporulation	KW-1015; KW-1185; KW-0749
P26767	reviewed	SP2G_BACTK	Putative sporulation sigma factor-processing peptidase (EC 3.4.23.-)		Bacillus thuringiensis subsp. kurstaki	161		10.1128/jb.173.12.3846-3854.1991		2.0	Aspartyl protease;Hydrolase;Protease;Sporulation	KW-0064; KW-0378; KW-0645; KW-0749
P52937	reviewed	SP0A_CLOBU	Stage 0 sporulation protein A homolog	spo0A	Clostridium butyricum	161		10.1111/j.1365-2958.1994.tb02176.x		2.0	Activator;Calcium;Cytoplasm;DNA-binding;Phosphoprotein;Repressor;Sporulation;Transcription;Transcription regulation;Two-component regulatory system	KW-0010; KW-0106; KW-0963; KW-0238; KW-0597; KW-0678; KW-0749; KW-0804; KW-0805; KW-0902
P23261	reviewed	COTF_BACSU	Spore coat protein F [Cleaved into: 5 kDa coat protein; 8 kDa coat protein]	cotF BSU40530	Bacillus subtilis (strain 168)	160		10.1128/jb.173.9.2915-2919.1991; 10.1093/dnares/1.1.1; 10.1038/36786; 10.1128/jb.182.7.1883-1888.2000		2.0	Direct protein sequencing;Reference proteome;Sporulation	KW-0903; KW-1185; KW-0749
O32230	reviewed	SSRP_BACSU	SsrA-binding protein (Small protein B)	smpB yvaI BSU33600	Bacillus subtilis (strain 168)	156		10.1038/36786; 10.1128/jb.183.13.3885-3889.2001; 10.1128/jb.00062-07; 10.1111/j.1365-2958.2008.06381.x		3.0	Cytoplasm;Reference proteome;RNA-binding;Sporulation	KW-0963; KW-1185; KW-0694; KW-0749
P12690	reviewed	SAPA_STRCO	Spore-associated protein A	sapA SCO0409 SCF51.08c	Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)	154		10.1038/417141a; 10.1128/jb.170.4.1895-1901.1988		2.0	Direct protein sequencing;Reference proteome;Signal;Sporulation	KW-0903; KW-1185; KW-0732; KW-0749
O32721	reviewed	SP2AB_PAEPO	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB	Paenibacillus polymyxa (Bacillus polymyxa)	151		10.1016/s0378-1119(97)00096-6		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
O34806	reviewed	YTFJ_BACSU	Uncharacterized spore protein YtfJ	ytfJ BSU29500	Bacillus subtilis (strain 168)	151		10.1099/00221287-143-11-3431; 10.1038/36786; 10.1099/00221287-148-12-3971		2.0	Reference proteome;Sporulation	KW-1185; KW-0749
P40868	reviewed	SP5AC_BACSU	Stage V sporulation protein AC	spoVAC BSU23420	Bacillus subtilis (strain 168)	150		10.1099/00221287-131-5-1091; 10.1099/13500872-142-11-3103; 10.1038/36786		1.0	Cell membrane;Membrane;Reference proteome;Sporulation;Transmembrane;Transmembrane helix	KW-1003; KW-0472; KW-1185; KW-0749; KW-0812; KW-1133
P52930	reviewed	SP0A_BACCE	Stage 0 sporulation protein A	spo0A	Bacillus cereus	150		10.1111/j.1365-2958.1994.tb02176.x		2.0	Activator;Calcium;Cytoplasm;DNA-binding;Phosphoprotein;Repressor;Sporulation;Transcription;Transcription regulation;Two-component regulatory system	KW-0010; KW-0106; KW-0963; KW-0238; KW-0597; KW-0678; KW-0749; KW-0804; KW-0805; KW-0902
P59624	reviewed	SP2AB_PASPE	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB	Pasteuria penetrans	150				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
O34412	reviewed	YLBF_BACSU	Regulatory protein YlbF	ylbF BSU14990	Bacillus subtilis (strain 168)	149		10.1038/36786; 10.1046/j.1365-2958.2000.01779.x; 10.1128/jb.186.12.3970-3979.2004		2.0	3D-structure;Competence;Cytoplasm;Reference proteome;Sporulation	KW-0002; KW-0178; KW-0963; KW-1185; KW-0749
P45707	reviewed	SIRA_BACSU	Sporulation inhibitor of replication protein SirA	sirA yneE yoxF BSU17900	Bacillus subtilis (strain 168)	148		10.1128/jb.179.6.1962-1973.1997; 10.1099/13500872-142-11-3097; 10.1038/36786; 10.1128/jb.00216-09		2.0	3D-structure;DNA replication inhibitor;Reference proteome;Sporulation	KW-0002; KW-0236; KW-1185; KW-0749
Q08312	reviewed	COTZ_BACSU	Spore coat protein Z	cotZ BSU11740	Bacillus subtilis (strain 168)	148	Q08311	10.1128/jb.175.12.3757-3766.1993; 10.1038/36786		2.0	Disulfide bond;Reference proteome;Sporulation	KW-1015; KW-1185; KW-0749
P35148	reviewed	SP2AB_PRIMG	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB	Priestia megaterium (Bacillus megaterium)	147		10.1016/0300-9084(92)90142-2		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
P70878	reviewed	SP2AB_HEYCO	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB	Heyndrickxia coagulans (Weizmannia coagulans)	147		10.1016/0378-1119(96)00306-x		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
A0RI78	reviewed	SP2AB_BACAH	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BALH_3691	Bacillus thuringiensis (strain Al Hakam)	146		10.1128/jb.00241-07		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
A4IQI5	reviewed	SP2AB_GEOTN	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB GTNG_2240	Geobacillus thermodenitrificans (strain NG80-2)	146		10.1073/pnas.0609650104		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
A7GS97	reviewed	SP2AB_BACCN	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB Bcer98_2772	Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98)	146		10.1016/j.cbi.2007.03.003		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
A7Z692	reviewed	SP2AB_BACVZ	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB RBAM_021570	Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / LMG 26770 / FZB42) (Bacillus amyloliquefaciens subsp. plantarum)	146		10.1038/nbt1325		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
A8FET0	reviewed	SP2AB_BACP2	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BPUM_2077	Bacillus pumilus (strain SAFR-032)	146		10.1371/journal.pone.0000928		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
A9VFH8	reviewed	SP2AB_BACMK	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BcerKBAB4_3904	Bacillus mycoides (strain KBAB4) (Bacillus weihenstephanensis)	146		10.1016/j.cbi.2007.03.003		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
B7GKG6	reviewed	SP2AB_ANOFW	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB Aflv_1003	Anoxybacillus flavithermus (strain DSM 21510 / WK1)	146		10.1186/gb-2008-9-11-r161		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
B7H965	reviewed	SP2AB_BACC4	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BCB4264_A4183	Bacillus cereus (strain B4264)	146				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
B7HN53	reviewed	SP2AB_BACC7	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BCAH187_A4206	Bacillus cereus (strain AH187)	146				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
B7IWI6	reviewed	SP2AB_BACC2	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BCG9842_B1055	Bacillus cereus (strain G9842)	146				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
B7JLS6	reviewed	SP2AB_BACC0	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BCAH820_4095	Bacillus cereus (strain AH820)	146				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
B9IWT7	reviewed	SP2AB_BACCQ	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BCQ_3864	Bacillus cereus (strain Q1)	146		10.1128/jb.01629-08		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
C1EQU8	reviewed	SP2AB_BACC3	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BCA_4186	Bacillus cereus (strain 03BB102)	146				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
C3LIU0	reviewed	SP2AB_BACAC	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BAMEG_4335	Bacillus anthracis (strain CDC 684 / NRRL 3495)	146				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
C3P7L0	reviewed	SP2AB_BACAA	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BAA_4317	Bacillus anthracis (strain A0248)	146				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
C5D403	reviewed	SP2AB_GEOSW	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB GWCH70_2251	Geobacillus sp. (strain WCH70)	146				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
O32724	reviewed	SP2AB_LYSSH	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB	Lysinibacillus sphaericus (Bacillus sphaericus)	146		10.1016/s0378-1119(97)00096-6		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
O32727	reviewed	SP2AB_GEOSE	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB	Geobacillus stearothermophilus (Bacillus stearothermophilus)	146	O32726; O32728	10.1016/s0378-1119(97)00096-6		3.0	3D-structure;ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0002; KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
P10728	reviewed	SP2AB_BACSU	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BSU23460	Bacillus subtilis (strain 168)	146	O31435	10.1099/00221287-130-8-2147; 10.1099/13500872-142-11-3103; 10.1038/36786; 10.1073/pnas.90.6.2325; 10.1016/0092-8674(93)90520-z		3.0	ATP-binding;Direct protein sequencing;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0903; KW-0418; KW-0547; KW-1185; KW-0723; KW-0749; KW-0808
P26778	reviewed	SP2AB_BACLI	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB	Bacillus licheniformis	146		10.1099/00221287-135-4-767		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
Q5KXJ2	reviewed	SP2AB_GEOKA	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB GK2309	Geobacillus kaustophilus (strain HTA426)	146		10.1093/nar/gkh970		3.0	ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-1185; KW-0723; KW-0749; KW-0808
Q5WH26	reviewed	SP2AB_SHOC1	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB ABC1794	Shouchella clausii (strain KSM-K16) (Alkalihalobacillus clausii)	146				3.0	ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-1185; KW-0723; KW-0749; KW-0808
Q635K7	reviewed	SP2AB_BACCZ	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BCE33L3830	Bacillus cereus (strain ZK / E33L)	146		10.1128/jb.188.9.3382-3390.2006		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
Q65HU3	reviewed	SP2AB_BACLD	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BLi02496 BL00777	Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46)	146		10.1159/000079829; 10.1186/gb-2004-5-10-r77		3.0	ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-1185; KW-0723; KW-0749; KW-0808
Q6HE93	reviewed	SP2AB_BACHK	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BT9727_3814	Bacillus thuringiensis subsp. konkukian (strain 97-27)	146		10.1128/jb.188.9.3382-3390.2006		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
Q731M3	reviewed	SP2AB_BACC1	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BCE_4143	Bacillus cereus (strain ATCC 10987 / NRS 248)	146		10.1093/nar/gkh258		3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
Q819B3	reviewed	SP2AB_BACCR	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BC_4073	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	146		10.1038/nature01582		3.0	ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-1185; KW-0723; KW-0749; KW-0808
Q81MF4	reviewed	SP2AB_BACAN	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BA_4295 GBAA_4295 BAS3984	Bacillus anthracis	146		10.1038/nature01586; 10.1128/jb.01347-08		3.0	ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-1185; KW-0723; KW-0749; KW-0808
Q8EQ73	reviewed	SP2AB_OCEIH	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB OB1840	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	146		10.1093/nar/gkf526		3.0	ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-1185; KW-0723; KW-0749; KW-0808
Q9KCN2	reviewed	SP2AB_HALH5	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BH1537	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	146		10.1093/nar/28.21.4317		3.0	ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-1185; KW-0723; KW-0749; KW-0808
O31510	reviewed	YEEK_BACSU	Spore coat protein YeeK	yeeK BSU06850	Bacillus subtilis (strain 168)	145		10.1038/36786; 10.1128/jb.182.7.1883-1888.2000; 10.1128/jb.01269-08		3.0	Direct protein sequencing;Reference proteome;Repeat;Sporulation	KW-0903; KW-1185; KW-0677; KW-0749
Q2J7H0	reviewed	3418_FRACC	Sporulation-specific cell division protein Francci3_3418 (Sporulation of Streptomyces griseus-like protein Francci3_3418) (SsgA-like protein Francci3_3418) (SALP Francci3_3418)	Francci3_3418	Frankia casuarinae (strain DSM 45818 / CECT 9043 / HFP020203 / CcI3)	145		10.1074/jbc.m109.018564; 10.1101/gr.5798407		2.0	Cell cycle;Cell division;Reference proteome;Septation;Sporulation	KW-0131; KW-0132; KW-1185; KW-0717; KW-0749
A0PZS6	reviewed	SP2AB_CLONN	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB NT01CX_1805	Clostridium novyi (strain NT)	143		10.1038/nbt1256		3.0	ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-1185; KW-0723; KW-0749; KW-0808
A4X5B6	reviewed	SSGB_SALTO	Sporulation-specific cell division protein SsgB (Sporulation of Streptomyces griseus-like protein B) (SsgA-like protein B) (SALP B)	ssgB Strop_1600	Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / JCM 13857 / NBRC 105044 / CNB-440)	143		10.1074/jbc.m109.018564; 10.1073/pnas.0700962104		2.0	Cell cycle;Cell division;Reference proteome;Septation;Sporulation	KW-0131; KW-0132; KW-1185; KW-0717; KW-0749
A6LRL7	reviewed	SP2AB_CLOB8	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB Cbei_0813	Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) (Clostridium acetobutylicum)	143				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
B0K150	reviewed	SP2AB_THEPX	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB Teth514_1558	Thermoanaerobacter sp. (strain X514)	143				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
B0K9G3	reviewed	SP2AB_THEP3	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB Teth39_1121	Thermoanaerobacter pseudethanolicus (strain ATCC 33223 / 39E) (Clostridium thermohydrosulfuricum)	143				3.0	ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-1185; KW-0723; KW-0749; KW-0808
B2TLY1	reviewed	SP2AB_CLOBB	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB CLL_A0875	Clostridium botulinum (strain Eklund 17B / Type B)	143				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
B2V2G9	reviewed	SP2AB_CLOBA	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB CLH_0842	Clostridium botulinum (strain Alaska E43 / Type E3)	143				3.0	ATP-binding;Kinase;Nucleotide-binding;Serine/threonine-protein kinase;Sporulation;Transferase	KW-0067; KW-0418; KW-0547; KW-0723; KW-0749; KW-0808
P06630	reviewed	EAG_BACSU	Uncharacterized protein eag	eag ykvC BSU13650	Bacillus subtilis (strain 168)	143		10.1111/j.1365-2958.1987.tb00536.x; 10.1038/36786		1.0	Reference proteome;Sporulation	KW-1185; KW-0749
