	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_29	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	29	9284	9451	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_30	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	30	9451	9657	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_31	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	31	9660	9845	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_32	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	32	9832	10041	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_33	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	33	10034	10546	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_34	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	34	10533	10706	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_35	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	35	10710	10883	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_36	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	36	10883	11356	1	D										YopX protein [PF09643.15]					0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_37	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	37	11356	11523	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_38	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	38	11707	12018	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_39	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	39	12020	12286	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_40	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	40	12299	12574	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_41	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	41	12587	12709	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_42	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	42	12769	13179	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_43	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	43	13369	13659	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_44	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	44	13674	13988	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_45	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	45	14037	14378	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_46	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	46	14427	14684	1	D										Thoeris anti-defense 2-like [PF11195.14]					0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_47	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	47	14889	15374	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_48	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	48	15371	15604	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_49	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	49	15613	16092	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_50	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	50	16214	17065	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_51	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	51	17130	17543	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_52	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	52	17545	17778	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_53	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	53	17900	18418	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_54	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	54	18411	18626	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_55	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	55	18623	19129	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_56	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	56	19134	19430	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_57	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	57	19468	19725	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_58	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	58	19759	19899	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_59	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	59	19892	20173	1	D										Superinfection exclusion gene product 17 [PF17420.7]					0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_60	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	60	20170	20433	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_61	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	61	20496	20768	1	D										Family of unknown function (DUF6440) [PF20037.4]					0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_62	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	62	20765	21145	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_63	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	63	21253	21534	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_64	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	64	21531	21764	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_65	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	65	21810	22073	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_66	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	66	22103	22519	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_67	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	67	22746	22964	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_68	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	68	22964	23185	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_69	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	69	23197	23415	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_70	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	70	23426	23641	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_71	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	71	23668	24060	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_72	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	72	24228	25343	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_73	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	73	25427	26872	1	C	K01193	beta-fructofuranosidase [EC:3.2.1.26]								Glycosyl hydrolases family 32 N-terminal domain [PF00251.26]; Glycosyl hydrolases family 32 C terminal [PF08244.19]	GH32	GH32 invertase (EC 3.2.1.26); endo-inulinase (EC 3.2.1.7); beta-2,6-fructan 6-levanbiohydrolase (EC 3.2.1.64); endo-levanase (EC 3.2.1.65); exo-inulinase (EC 3.2.1.80); fructan beta-(2,1)-fructosidase/1-exohydrolase (EC 3.2.1.153); fructan beta-(2,6)-fructosidase/6-exohydrolase (EC 3.2.1.154); sucrose:sucrose 1-fructosyltransferase (EC 2.4.1.99); fructan:fructan 1-fructosyltransferase (EC 2.4.1.100); sucrose:fructan 6-fructosyltransferase (EC 2.4.1.10); fructan:fructan 6G-fructosyltransferase (EC 2.4.1.243); levan fructosyltransferase (EC 2.4.1.-); [retaining] sucrose:sucrose 6-fructosyltransferase (6-SST) (EC 2.4.1.-); cycloinulo-oligosaccharide fructanotransferase (EC 2.4.1.-)	2.4.1.100,2.4.1.10,2.4.1.243,2.4.1.99,2.4.1.-,3.2.1.153,3.2.1.154,3.2.1.26,3.2.1.64,3.2.1.65,3.2.1.7,3.2.1.-,4.2.2.16	GH32.hmm	0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_74	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	74	26896	27537	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_75	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	75	27548	27751	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_76	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	76	27748	27975	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_77	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	77	27972	28241	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_78	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	78	28344	28601	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_79	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	79	28762	29547	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_80	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	80	29888	30157	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_81	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	81	30142	30438	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_82	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	82	30451	30783	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_83	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	83	30893	31138	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_84	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	84	31217	31351	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_85	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	85	31437	33227	1	D										Periplasmic copper-binding protein (NosD) [PF05048.19]					0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_86	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	86	33255	33683	-1	D										Deoxyribonuclease NucA/NucB [PF14040.12]					0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_87	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	87	33750	34388	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_88	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	88	34391	35899	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.22]					0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_89	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	89	35900	36115	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_90	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	90	36129	36611	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_91	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	91	36663	36848	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_92	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	92	36892	37089	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_93	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	93	37215	37640	1	C	K01493	dCMP deaminase [EC:3.5.4.12]								Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.29]; MafB19-like deaminase [PF14437.12]					0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_94	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	94	37643	38197	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_95	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	95	38194	38376	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_96	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	96	38378	38530	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_97	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	97	38532	38768	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_98	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	98	38770	39270	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_99	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	99	39307	39453	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_100	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	100	39586	39864	-1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_101	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	101	40110	40589	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_102	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	102	40724	40954	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_103	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	103	41065	41634	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_104	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	104	41683	42057	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_105	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	105	42128	42301	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_106	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	106	42402	43031	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_107	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	107	43172	43618	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_108	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	108	43736	44233	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_109	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	109	44212	44337	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_110	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	110	44499	45188	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_111	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	111	45166	45468	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_112	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	112	45480	45962	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_113	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	113	45959	46270	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_114	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	114	46282	46425	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_115	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	115	46519	46758	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_116	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	116	46748	47056	1	E															1
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_117	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	117	47056	47193	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_118	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	118	47190	47336	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_119	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	119	47367	47735	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_120	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	120	47782	48084	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_121	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	121	48176	49816	1	D										Phage terminase large subunit gpA, ATPase domain [PF05876.18]					0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_122	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	122	49881	50591	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_123	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	123	50591	51046	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_124	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	124	51133	51528	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_125	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	125	51602	51823	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_126	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	126	51913	52764	1	D										Domain of unknown function (DUF7168) [PF23771.1]; Protein of unknown function (DUF2786) [PF10979.13]					0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_127	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	127	52858	53040	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_128	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	128	53343	55559	1	D										SNF2-related domain [PF00176.29]; Type III restriction enzyme, res subunit [PF04851.21]; Helicase conserved C-terminal domain [PF00271.37]					0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_129	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	129	55609	55788	1	E															0
lab_phage_genomes_NC_019487.1_Bacillus_phage_SP10_complete_genome_130	lab_phage_genomes	NC_019487.1_Bacillus_phage_SP10_complete_genome	130	56089	56361	1	D										Stage III sporulation protein D [PF12116.14]					0
